"dim","country","mean.est","mean.cilo","mean.cihi","mean.pval","sd.est","sd.cilo","sd.cihi","distr.lo","distr.hi","other.country.mean","nstations","nstationyears"
"q.3","AC",0.322793833393441,-1.16758168684199,1.76724994286706,0.6764,0.603606741920412,0.0706200860184205,1.46734919344547,-1.05060914500375,1.69530833009133,-0.000258678083131651,1,2
"q.3","AL",-0.295746534598204,-0.70104598455159,0.096410660857195,0.143,0.91064577690461,0.651139613413017,1.13475757897754,-2.07707187693124,1.48908269690146,0.00215632694060094,3,36
"q.3","AO",0.0146739891070141,-1.2777843718132,1.29466175700635,0.9856,0.830882868027245,0.14926427019253,1.79940426650104,-1.66756346337244,1.64972974584821,-0.000124722350077126,2,3
"q.3","AQ",-0.139306763458176,-0.507613189385775,0.224186706058998,0.4426,0.836800066027656,0.63158205720953,1.02963042299401,-1.68015874438266,1.67955162344941,0.00111927728356522,9,42
"q.3","BD",0.120905885393857,-0.361988729067093,0.649710107336306,0.6376,0.653841129846588,0.441182615844786,0.94097381466029,-1.36527046584046,1.32484258129801,-0.000605791942869716,2,20
"q.3","BF",-0.0678384899517604,-0.541799660897433,0.403556662610217,0.7786,0.799087711675101,0.533133922688291,1.0394872416329,-1.65349136980252,1.54705796106355,0.000269747457231896,7,23
"q.3","BH",-0.405602142972576,-2.70434319502378,1.86919313359712,0.717,NA,NA,NA,-2.23537115256708,1.35036391615714,-1.66875263861696e-05,1,1
"q.3","BK",-0.335453833993018,-0.600814224655016,-0.069953730909998,0.01,0.713901496147574,0.572371735042161,0.83118729948939,-1.68694929469642,1.10284220343702,0.00456854199557403,6,64
"q.3","BP",-0.443797911222356,-2.05494556976253,1.19300952096319,0.601,0.72997664989609,0.0300840904960397,2.14328741340824,-2.35556853680517,1.20927290113094,0.000127636021420516,2,2
"q.3","BY",-0.0819225486342316,-0.710288654233338,0.556947173373695,0.7904,0.920395525242724,0.581715568682235,1.33792700821061,-1.90080512578288,1.74639449364786,5.78315057841655e-05,2,16
"q.3","CI",0.46229540412801,0.0563618157743139,0.892587965843271,0.022,1.13834771732583,0.847047407784208,1.41309632709746,-1.63988033426195,2.87741629829336,-0.00298873192773399,14,29
"q.3","CK",-0.243641908360548,-0.737055008366729,0.31267422380348,0.3436,0.748138010140739,0.55352901085272,0.937983278406024,-1.69373166575197,1.31470875225063,0.000916958626739842,1,22
"q.3","CQ",0.212693538975352,-0.192101937756874,0.597546629540085,0.3024,0.837562896060681,0.620791023263004,1.09765895379769,-1.37515230559422,1.90547774717843,-0.001631482822438,8,32
"q.3","CY",-0.0199001693107808,-0.198525595842517,0.165882676517859,0.8244,0.903025157695876,0.793749428397702,1.01950448130034,-1.8830775673052,1.68491026489275,0.000923217119332631,8,200
